iter	MultiClass
1664	3358.076581
1665	3148.269748
1666	3046.870513
1667	3121.442066
1668	3212.319762
1669	3130.946025
1670	3172.188833
1671	3137.900724
1672	3219.440153
1673	3206.079865
1674	3341.870235
1675	3226.341486
1676	3135.697153
1677	3120.693737
1678	3060.55086
1679	3263.127975
1680	3200.236004
1681	3171.925433
1682	3174.151578
1683	3130.17143
1684	3225.670454
1685	3166.638124
1686	3315.233209
1687	3166.20884
1688	3249.022912
1689	3093.003204
1690	3123.269842
1691	3108.870399
1692	3137.953368
1693	3236.597911
1694	3098.520152
1695	3120.356721
1696	3065.403237
1697	3191.171314
1698	3068.31911
1699	3222.578679
1700	3087.770658
1701	3068.664117
1702	3045.008302
1703	3074.651498
1704	3185.517396
1705	3084.920455
1706	3099.268277
1707	3155.860196
1708	3189.060261
1709	3204.459822
1710	3217.275493
1711	3137.538929
1712	3279.406295
1713	3160.919278
1714	3177.185681
1715	3122.220796
1716	3226.050319
1717	3111.204055
1718	3047.095511
1719	3075.525953
1720	3083.903603
1721	3086.190619
1722	3176.571849
1723	3114.751561
1724	3105.436358
1725	3173.824154
1726	3078.381766
1727	3182.420924
1728	3138.507267
1729	3068.240343
1730	3098.009807
1731	3060.693714
1732	3182.377446
1733	3103.661279
1734	3221.025528
1735	3121.18544
1736	3107.576063
1737	3178.866477
1738	3210.706179
1739	3153.901622
1740	3068.911094
1741	3117.520638
1742	3219.41067
1743	3093.006843
1744	3413.163908
1745	3197.217648
1746	3156.299423
1747	3083.830166
1748	3163.17274
1749	3096.811694
1750	3143.233268
1751	3217.863354
1752	3145.034748
1753	3259.503841
1754	3131.503953
1755	3172.706616
1756	3156.357972
1757	3110.431822
1758	3058.165298
1759	3077.564006
1760	3234.920414
1761	3154.153243
1762	3161.966814
1763	3092.601843
1764	3320.363247
1765	3179.877873
1766	3186.717925
1767	3277.962446
1768	3157.980036
1769	3147.42205
1770	3134.488066
1771	3189.120786
1772	3132.037933
1773	3110.423474
1774	3153.806887
1775	3124.790778
1776	3059.196681
1777	3098.820345
1778	3133.963432
1779	3142.427819
1780	3122.378912
1781	3407.571723
1782	3272.115603
1783	3149.34502
1784	3103.029004
1785	3071.261302
1786	3062.364357
1787	3004.484258
1788	3094.172517
1789	3073.727179
1790	3058.717103
1791	3310.360394
1792	3136.295586
1793	3063.223453
1794	3094.143052
1795	3062.38706
1796	3147.744637
1797	3045.952529
1798	3169.536844
1799	3057.816508
1800	3242.261323
1801	3081.430098
1802	3053.125356
1803	3036.665633
1804	3119.256663
1805	3072.78438
1806	3048.205761
1807	3103.255539
1808	3040.923438
1809	3041.838896
1810	3090.086571
1811	3086.420292
1812	3045.115323
1813	2971.074327
1814	3019.097237
1815	3002.555122
1816	2949.06525
1817	3205.404167
1818	3120.960871
1819	3193.096009
1820	3078.926924
1821	3152.239006
1822	3002.332321
1823	3110.78699
1824	3078.214125
1825	3101.735569
1826	3121.417755
1827	3034.451972
1828	3154.147913
1829	3008.37234
1830	3060.810368
1831	3085.309979
1832	3054.416245
1833	3094.83182
1834	3060.161373
1835	3032.500686
1836	3257.996133
1837	3088.95153
1838	3121.75935
1839	3127.166172
1840	3058.768379
1841	3012.704776
1842	3126.59873
1843	3067.862527
1844	3158.680699
1845	3083.30415
1846	3197.986235
1847	3101.160037
1848	3158.606051
1849	3160.309052
1850	3165.649662
1851	3073.393011
1852	3067.740954
1853	3213.334079
1854	3087.915015
1855	3112.349299
1856	3092.247101
1857	3102.760697
1858	3221.772162
1859	3045.949039
1860	3019.977453
1861	3139.293359
1862	3119.419208
1863	3050.520922
1864	3054.003339
1865	3101.685501
1866	3135.702576
1867	3043.713691
1868	3107.147974
1869	3215.645514
1870	3134.624064
1871	3109.129607
1872	3047.763909
1873	3069.92071
1874	3017.097816
1875	3015.212703
1876	2977.11389
1877	2992.459171
1878	2959.239629
1879	2941.947423
1880	3082.39344
1881	2969.323392
1882	2944.929322
1883	3138.42666
1884	3087.955689
1885	3280.923381
1886	3166.67563
1887	3230.176031
1888	3151.728968
1889	3114.841726
1890	3159.092283
1891	3117.322838
1892	3086.697068
1893	3055.83485
1894	3087.839615
1895	2992.713553
1896	3064.0624
1897	3175.013375
1898	3129.727882
1899	3030.15939
1900	2989.059864
1901	3141.193538
1902	3099.782385
1903	3099.622836
1904	3103.448567
1905	3163.992504
1906	3138.599079
1907	3147.411874
1908	3359.216909
1909	3201.2267
1910	3215.884843
1911	3244.522123
1912	3139.481895
1913	3245.750233
1914	3184.950214
1915	3148.1998
1916	3111.314746
1917	3105.35445
1918	3050.040092
1919	3181.509338
1920	3138.217246
1921	3072.51366
1922	3044.193509
1923	3097.725087
1924	3026.806438
1925	3094.83973
1926	3056.889954
1927	3023.094449
1928	3208.844131
1929	3026.299022
1930	3056.343886
1931	3021.008386
1932	3205.836467
1933	3079.196932
1934	3037.868723
1935	3123.448586
1936	3167.325929
1937	3148.593542
1938	3172.823128
1939	3083.980997
1940	3059.599119
1941	3043.94087
1942	3084.536601
1943	3072.708168
1944	3096.012237
1945	3018.268552
1946	3022.672776
1947	3146.428273
1948	3044.24334
1949	3074.094915
1950	2986.41973
1951	2973.093639
1952	3067.589203
1953	3035.376438
1954	3033.988686
1955	2965.335615
1956	3094.855492
1957	3090.442447
1958	3125.83347
1959	3134.608831
1960	3032.1823
1961	2997.643644
1962	3104.215057
1963	3043.398454
1964	3123.359561
1965	3067.100725
1966	3099.223368
1967	3060.973219
1968	3005.170118
1969	3010.606302
1970	3207.475919
1971	3057.584818
1972	3134.014057
1973	3147.464493
1974	3088.716699
1975	3154.90772
1976	3144.587092
1977	3121.346525
1978	3192.467591
1979	3132.824048
1980	3153.161152
1981	3098.68679
1982	3014.32694
1983	3099.244316
1984	3096.758856
1985	3111.397362
1986	3065.221626
1987	3035.143544
1988	3249.902461
1989	3082.370557
1990	3100.629574
1991	3061.127716
1992	3077.362479
1993	3080.772347
1994	3140.308263
1995	3014.697356
1996	3250.897737
1997	3079.361618
1998	3008.700923
1999	3094.571906
2000	3076.809885
2001	3056.782768
2002	3107.075324
2003	3060.693879
2004	3022.731493
2005	3090.076824
2006	2981.44884
2007	3029.819466
2008	3072.021937
2009	3013.984105
2010	2994.355776
2011	3347.263217
2012	3118.194296
2013	3172.417133
2014	3164.539522
2015	3223.96779
2016	3112.62453
2017	3272.575832
2018	3121.204069
2019	3140.648468
2020	3080.057375
2021	3060.54339
2022	3130.630679
2023	3186.724351
2024	3121.193984
2025	3100.890376
2026	3085.566955
2027	3027.751011
2028	3095.920677
2029	3040.396533
2030	3005.068407
2031	3004.172238
2032	2965.145427
2033	2992.331392
2034	3017.02395
2035	3035.994707
2036	2980.946338
2037	3055.395789
2038	2983.763091
2039	3004.639407
2040	2967.595341
2041	3091.779784
2042	3059.119835
2043	3119.032092
2044	3078.286325
2045	2986.501636
2046	3255.798788
2047	3071.910083
2048	3191.592832
2049	3140.057631
2050	3130.532655
2051	3053.871772
2052	3063.918597
2053	3036.188577
2054	3161.300327
2055	3256.289232
2056	3216.518123
2057	3119.178648
2058	3145.820946
2059	3149.628617
2060	3097.301895
2061	3172.306285
2062	3060.275568
2063	3143.073091
2064	3234.733387
2065	3079.761299
2066	3009.925971
2067	3149.247798
2068	3056.925363
2069	3222.091742
2070	3160.680291
2071	3098.35484
2072	3141.70097
2073	3138.50548
2074	3096.743602
2075	3060.460149
2076	3027.097598
2077	3101.980961
2078	3137.699397
2079	3092.356755
2080	3072.381139
2081	3102.233252
2082	3084.872313
2083	3131.936411
2084	3039.775595
2085	3100.393848
2086	3067.074586
2087	3104.120887
2088	3044.106309
2089	2999.654706
2090	3151.438057
2091	3098.666269
2092	3017.998121
2093	3096.427567
2094	3105.787927
2095	3090.037584
2096	3389.613074
2097	3185.139969
2098	3123.611581
2099	3113.937933
2100	3258.569023
2101	3148.526174
2102	3162.256585
2103	3107.391468
2104	3080.36026
2105	3330.486596
2106	3154.068762
2107	3161.696485
2108	3174.971049
2109	3302.531513
2110	3186.540813
2111	3163.278331
2112	3131.658636
2113	3096.009381
2114	3080.809564
2115	3116.608775
2116	3110.675707
2117	3243.242138
2118	3110.458566
2119	3092.001827
2120	3115.804582
2121	3148.970478
2122	3149.000479
2123	3129.009671
2124	3102.250094
2125	3035.10421
2126	3086.136801
2127	3015.486108
2128	3013.413173
2129	3057.319549
2130	3085.198331
2131	3142.251916
2132	3024.824089
2133	3165.162831
2134	3037.862281
2135	3142.393042
2136	3066.915689
2137	3257.86992
2138	3324.494524
2139	3205.111311
2140	3408.904865
2141	3263.888839
2142	3423.013681
2143	3237.44852
2144	3176.031093
2145	3158.604868
2146	3129.342899
2147	3277.862761
2148	3133.663568
2149	3180.794401
2150	3286.027777
2151	3199.684689
2152	3158.916349
2153	3239.659877
2154	3147.64026
2155	3162.129819
2156	3247.58991
2157	3422.026508
2158	3254.840901
2159	3198.166795
2160	3177.409249
2161	3150.609877
2162	3198.650649
2163	3200.59279
2164	3197.838337
2165	3351.389865
2166	3183.06648
2167	3164.795223
2168	3129.693714
2169	3126.091739
2170	3269.642206
2171	3181.602911
2172	3147.616132
2173	3171.361301
2174	3161.788974
2175	3302.978681
2176	3154.482621
2177	3127.045638
2178	3109.743585
2179	3034.123814
2180	3079.182082
2181	3211.022159
2182	3095.803105
2183	3168.062044
2184	3125.53038
2185	3213.634873
2186	3109.578308
2187	3171.255162
2188	3151.125991
2189	3085.209768
2190	3253.281463
2191	3092.570742
2192	3066.693293
2193	3157.502196
2194	3095.571303
2195	3157.294473
2196	3071.070223
2197	3150.416576
2198	3051.877783
2199	3120.60522
2200	3042.82004
2201	3142.351742
2202	3081.812175
2203	3090.209831
2204	3127.342665
2205	3081.181981
2206	3113.907757
2207	3299.901679
2208	3142.419537
2209	3292.333914
2210	3154.707609
2211	3186.899899
2212	3115.577499
2213	3145.002523
2214	3159.35447
2215	3200.372087
2216	3093.838888
2217	3133.256428
2218	3164.321029
2219	3089.084013
2220	3132.083887
2221	3120.749893
2222	3102.892776
2223	3111.925689
2224	3126.982493
2225	3120.294442
2226	3064.486401
2227	3077.249641
2228	3009.620517
2229	3180.229538
2230	3100.911898
2231	3028.674554
2232	3087.791431
2233	3148.22181
2234	3107.796079
2235	3066.283146
2236	3116.119871
2237	3040.305267
2238	3086.457719
2239	3165.77312
2240	3074.759064
2241	3102.539474
2242	3056.842343
2243	3249.028953
2244	3159.792672
2245	3067.690869
2246	3367.988454
2247	3199.617798
2248	3125.741037
2249	3135.587473
2250	3187.567649
2251	3231.555748
2252	3257.726767
2253	3165.437379
2254	3256.444118
2255	3243.039298
2256	3212.785458
2257	3169.87526
2258	3178.566151
2259	3426.940712
2260	3302.143406
2261	3325.372679
2262	3255.269869
2263	3362.185512
2264	3209.477856
2265	3251.713451
2266	3205.37012
2267	3124.334032
2268	3236.285344
2269	3140.783907
2270	3224.949321
2271	3188.95662
2272	3304.74997
2273	3192.839102
2274	3161.699013
2275	3343.883078
2276	3225.860404
2277	3158.637984
2278	3238.630603
2279	3256.511621
2280	3200.926243
2281	3159.94048
2282	3180.573636
2283	3086.383634
2284	3106.654443
2285	3150.313678
2286	3395.935637
2287	3262.281216
2288	3177.615467
2289	3244.899958
2290	3221.375663
2291	3324.623758
2292	3307.177652
2293	3223.573883
2294	3249.179267
2295	3202.62848
2296	3228.535352
2297	3342.379062
2298	3193.464889
2299	3208.993895
2300	3326.275028
2301	3242.938519
2302	3182.561028
2303	3241.681293
2304	3237.084151
2305	3229.95064
2306	3359.84274
2307	3199.167953
2308	3226.843125
2309	3390.414028
2310	3246.540807
2311	3196.211749
2312	3200.292241
2313	3124.490772
2314	3239.891654
2315	3075.870051
2316	3137.537081
2317	3218.989687
2318	3124.432138
2319	3168.837486
2320	3102.003488
2321	3101.918871
2322	3136.711944
2323	3185.650759
2324	3136.576446
2325	3151.674205
2326	3129.048506
2327	3183.403293
2328	3094.987929
2329	3097.545027
2330	3140.111734
2331	3216.429115
2332	3277.25158
2333	3268.580248
2334	3308.109087
2335	3257.77401
2336	3278.731028
2337	3266.70141
2338	3327.568842
2339	3197.451104
2340	3395.1768
2341	3310.771223
2342	3231.469848
2343	3223.968345
2344	3175.135317
2345	3412.468419
2346	3224.190541
2347	3192.037415
2348	3269.1442
2349	3298.371952
2350	3277.521221
2351	3198.093765
2352	3307.958257
2353	3191.87321
2354	3262.835206
2355	3180.759388
2356	3256.734872
2357	3177.859162
2358	3239.036504
2359	3230.205652
2360	3314.01349
2361	3229.582345
2362	3479.355098
2363	3277.695221
2364	3314.874532
2365	3270.592111
2366	3190.629873
2367	3217.0005
2368	3190.245542
2369	3209.924877
2370	3264.157331
2371	3179.668841
2372	3139.739527
2373	3108.601492
2374	3164.075205
2375	3243.374853
2376	3176.050547
2377	3126.107609
2378	3235.049665
2379	3264.454554
2380	3152.565542
2381	3191.843601
2382	3083.981865
2383	3059.489204
2384	3117.785886
2385	3059.102596
2386	3224.794736
2387	3112.685221
2388	3129.787191
2389	3167.552775
2390	3138.457724
2391	3075.391956
2392	3063.690279
2393	3080.813016
2394	3024.173095
2395	3061.348491
2396	3141.133501
2397	3188.57598
2398	3098.552552
2399	3169.087609
2400	3153.687675
2401	3139.96535
2402	3134.669052
2403	3285.876648
2404	3210.725615
2405	3296.518385
2406	3248.83327
2407	3208.729192
2408	3359.670281
2409	3163.0402
2410	3481.66157
2411	3213.095276
2412	3270.773857
2413	3252.980632
2414	3291.019696
2415	3220.891514
2416	3160.027333
2417	3499.873704
2418	3329.704651
2419	3301.683329
2420	3465.192568
2421	3341.675923
2422	3270.267418
2423	3210.760515
2424	3489.32263
2425	3303.715766
2426	3325.425808
2427	3380.050549
2428	3307.295057
2429	3223.056163
2430	3185.140683
2431	3371.720379
2432	3214.92397
2433	3306.588127
2434	3240.299904
2435	3221.166381
2436	3240.088622
2437	3302.864362
2438	3207.900952
2439	3316.398411
2440	3323.082945
2441	3313.235158
2442	3265.307393
2443	3231.765189
2444	3189.67167
2445	3209.875396
2446	3217.982552
2447	3305.487386
2448	3227.231477
2449	3344.191848
2450	3347.48227
2451	3225.884816
2452	3257.326887
2453	3214.06685
2454	3321.104138
2455	3223.431241
2456	3285.294367
2457	3348.337712
2458	3283.341016
2459	3223.346078
2460	3357.231799
2461	3292.135295
2462	3342.625862
2463	3252.765235
2464	3339.788529
2465	3225.06119
2466	3312.235579
2467	3696.740495
2468	3429.822286
2469	3321.547288
2470	3330.001835
2471	3334.389746
2472	3296.577435
2473	3319.094072
2474	3312.730769
2475	3250.50592
2476	3234.573327
2477	3246.598739
2478	3248.047714
2479	3257.30287
2480	3289.244648
2481	3184.625231
2482	3240.209306
2483	3206.467066
2484	3334.533339
2485	3358.356439
2486	3418.799576
2487	3411.10207
2488	3450.092242
2489	3411.083337
2490	3333.984262
2491	3275.481611
2492	3282.133985
2493	3503.543615
2494	3308.906732
2495	3526.398438
2496	3322.278437
2497	3324.212749
2498	3424.693411
2499	3350.898712
2500	3371.72556
2501	3328.373121
2502	3468.082485
2503	3361.260325
2504	3613.160656
2505	3452.557281
2506	3373.101792
2507	3348.963208
2508	3325.476107
2509	3328.699776
2510	3442.045926
2511	3411.315581
2512	3309.049051
2513	3325.451462
2514	3438.703082
2515	3407.373974
2516	3416.545628
2517	3471.2536
2518	3438.187285
2519	3376.235211
2520	3641.376094
2521	3417.293906
2522	3537.874816
2523	3400.616734
2524	3557.482987
2525	3476.120586
2526	3465.919887
2527	3379.011969
2528	3305.633718
2529	3319.373773
2530	3287.689457
2531	3316.183503
2532	3308.143857
2533	3266.305246
2534	3282.926211
2535	3217.806786
2536	3182.882475
2537	3185.908537
2538	3176.91243
2539	3247.340326
2540	3407.564032
2541	3304.886198
2542	3344.933914
2543	3273.020498
2544	3468.262245
2545	3306.276367
2546	3343.968033
2547	3286.125649
2548	3257.339865
2549	3314.315276
2550	3242.052185
2551	3386.584705
2552	3259.554048
2553	3268.159155
2554	3297.866764
2555	3752.321006
2556	3486.759084
2557	3467.463587
2558	3393.682254
2559	3390.040441
2560	3300.112983
2561	3368.971766
2562	3318.244596
2563	3326.28664
2564	3358.755207
2565	3353.063239
2566	3285.214889
2567	3457.683532
2568	3374.475137
2569	3498.225522
2570	3325.73906
2571	3395.015939
2572	3279.929742
2573	3337.232386
2574	3229.425785
2575	3486.941311
2576	3287.680672
2577	3298.566663
2578	3394.050087
2579	3267.286588
2580	3311.39566
2581	3260.308014
2582	3365.243205
2583	3251.575557
2584	3304.897398
2585	3347.813042
2586	3479.326934
2587	3366.371851
2588	3355.92059
2589	3497.78598
2590	3327.878488
2591	3563.219461
2592	3377.900961
2593	3397.191815
2594	3268.055761
2595	3366.128191
2596	3343.387111
2597	3261.667221
2598	3364.98859
2599	3248.576372
2600	3230.656721
2601	3153.914419
2602	3252.370511
2603	3258.811795
2604	3224.174618
2605	3338.359075
2606	3228.223862
2607	3304.578108
2608	3235.391847
2609	3357.079447
2610	3337.718346
2611	3297.183274
2612	3284.529484
2613	3247.093988
2614	3305.546451
2615	3263.343111
2616	3368.428827
2617	3319.554924
2618	3323.433891
2619	3624.765663
2620	3496.938344
2621	3365.517426
2622	3469.771671
2623	3462.340639
2624	3328.899679
2625	3630.063948
2626	3376.36646
2627	3397.871403
2628	3334.969084
2629	3443.432583
2630	3335.062351
2631	3368.839835
2632	3358.433396
2633	3306.163161
2634	3298.396765
2635	3367.153533
2636	3268.709034
2637	3278.202098
2638	3261.057594
2639	3260.748588
2640	3266.825385
2641	3194.382752
2642	3271.152108
2643	3249.794801
2644	3202.125971
2645	3335.459451
2646	3281.665059
2647	3270.152814
2648	3303.29361
2649	3185.429467
2650	3258.134756
2651	3190.588163
2652	3239.164378
2653	3127.599385
2654	3149.200666
2655	3143.145998
2656	3105.005976
2657	3206.548655
2658	3229.153521
2659	3209.110373
2660	3190.134103
2661	3182.644469
2662	3213.973225
2663	3137.67509
2664	3129.827273
2665	3104.203389
2666	3157.046
2667	3110.543736
2668	3375.601421
2669	3193.345519
2670	3236.785076
2671	3208.213141
2672	3126.056367
2673	3217.912819
2674	3136.522272
2675	3160.958767
2676	3175.36208
2677	3190.952292
2678	3299.057
2679	3266.709526
2680	3266.125141
2681	3396.739373
2682	3341.765638
2683	3256.982112
2684	3228.601276
2685	3203.401316
2686	3141.458492
2687	3177.874947
2688	3194.979694
2689	3127.703076
2690	3089.156521
2691	3277.776089
2692	3161.512302
2693	3124.650177
2694	3186.363623
2695	3263.256182
2696	3227.951609
2697	3383.005415
2698	3193.093913
2699	3385.264811
2700	3238.556496
2701	3259.33586
2702	3210.043546
2703	3269.176475
2704	3209.012135
2705	3201.148828
2706	3215.904496
2707	3229.966001
2708	3126.847027
2709	3120.963525
2710	3137.93993
2711	3101.143345
2712	3132.641064
2713	3214.344528
2714	3163.19279
2715	3230.017242
2716	3205.564104
2717	3176.824809
2718	3279.37925
2719	3216.458257
2720	3205.66709
2721	3257.483073
2722	3195.750605
2723	3236.671255
2724	3311.219642
2725	3241.914288
2726	3215.733259
2727	3276.223279
2728	3236.803856
2729	3201.894271
2730	3238.524599
2731	3317.945386
2732	3281.394254
2733	3363.21548
2734	3295.760294
2735	3326.921183
2736	3263.974961
2737	3292.660688
2738	3271.061067
2739	3268.341468
2740	3331.299273
2741	3388.475487
2742	3227.432048
2743	3309.287635
2744	3412.646626
2745	3382.048478
2746	3397.024175
2747	3265.391642
2748	3359.855832
2749	3246.591224
2750	3222.098104
2751	3255.188856
2752	3323.346286
2753	3360.038502
2754	3272.791664
2755	3453.386293
2756	3296.218781
2757	3285.79027
2758	3328.548063
2759	3235.378955
2760	3346.762334
2761	3316.073467
2762	3289.382793
2763	3239.974899
2764	3208.506518
2765	3500.493603
2766	3334.63953
2767	3254.325337
2768	3505.860104
2769	3306.540909
2770	3382.778931
2771	3601.794853
2772	3505.841748
2773	3424.944569
2774	3320.537593
2775	3367.850019
2776	3407.983458
2777	3403.668589
2778	3327.375726
2779	3368.17412
2780	3359.492861
2781	3357.603618
2782	3431.413397
2783	3389.919282
2784	3321.175731
2785	3295.13875
2786	3376.708325
2787	3416.795689
2788	3341.242861
2789	3407.230643
2790	3347.430477
2791	3364.653765
2792	3459.261668
2793	3329.452552
2794	3374.09834
2795	3343.276855
2796	3413.703159
2797	3511.171483
2798	3471.158024
2799	3441.081876
2800	3355.847575
2801	3544.844803
2802	3425.021191
2803	3493.556138
2804	3470.338399
2805	3362.707331
2806	3407.8738
2807	3367.609584
2808	3336.643689
2809	3468.797848
2810	3386.671257
2811	3392.892479
2812	3301.08926
2813	3362.86525
2814	3314.773909
2815	3277.899282
2816	3272.493827
2817	3302.460559
2818	3328.386527
2819	3306.603103
2820	3264.680453
2821	3457.411397
2822	3330.114513
2823	3249.317111
2824	3261.826201
2825	3271.437883
2826	3619.225206
2827	3346.016306
2828	3335.717489
2829	3467.417198
2830	3461.922979
2831	3379.563796
2832	3392.456485
2833	3324.001545
2834	3304.404876
2835	3379.201746
2836	3302.319784
2837	3266.072577
2838	3377.204238
2839	3503.076802
2840	3361.468902
2841	3377.313503
2842	3407.167855
2843	3396.403061
2844	3329.061214
2845	3406.785203
2846	3311.138242
2847	3307.215407
2848	3285.439572
2849	3254.548653
2850	3455.636042
2851	3376.469785
2852	3326.315014
2853	3341.469287
2854	3466.331444
2855	3301.210467
2856	3228.94213
2857	3229.458758
2858	3606.991914
2859	3402.613126
2860	3398.597483
2861	3341.862073
2862	3332.964095
2863	3386.968629
2864	3374.495721
2865	3299.148802
2866	3237.979139
2867	3389.325709
2868	3273.982425
2869	3335.51507
2870	3268.487379
2871	3319.113426
2872	3235.134709
2873	3278.680646
2874	3243.429529
2875	3227.785747
2876	3274.405937
2877	3301.525397
2878	3278.568948
2879	3302.328819
2880	3338.108938
2881	3257.096655
2882	3336.447289
2883	3259.835736
2884	3214.237214
2885	3284.6706
2886	3242.484675
2887	3226.635252
2888	3379.689156
2889	3353.733105
2890	3369.659545
2891	3357.23117
2892	3440.245299
2893	3291.215726
2894	3330.012597
2895	3320.706014
2896	3525.979327
2897	3399.979053
2898	3415.748824
2899	3471.868985
2900	3450.189492
2901	3405.651036
2902	3513.604188
2903	3351.67883
2904	3313.827233
2905	3399.439418
2906	3285.452086
2907	3422.771766
2908	3266.613225
2909	3309.250885
2910	3322.569101
2911	3288.594296
2912	3464.414729
2913	3333.589084
2914	3360.753301
2915	3343.755047
2916	3383.789463
2917	3357.340542
2918	3310.531897
2919	3281.872114
2920	3362.332232
2921	3255.588707
2922	3500.343879
2923	3499.572531
2924	3356.244991
2925	3300.924932
2926	3402.876459
2927	3307.005634
2928	3411.098422
2929	3320.988489
2930	3301.907861
2931	3397.250925
2932	3288.430308
2933	3314.987242
2934	3276.301365
2935	3247.022236
2936	3336.172789
2937	3258.450101
2938	3308.189766
2939	3219.013334
2940	3511.353753
2941	3353.732951
2942	3303.196565
2943	3382.032417
2944	3445.618305
2945	3359.343157
2946	3282.654631
2947	3412.289797
2948	3416.611512
2949	3393.060149
2950	3308.754993
2951	3571.528515
2952	3427.746317
2953	3478.349893
2954	3472.742006
2955	3366.366921
2956	3364.530465
2957	3484.277833
2958	3407.070499
2959	3386.955514
2960	3496.484476
2961	3394.122056
2962	3374.373499
2963	3330.420116
2964	3355.246764
2965	3411.9825
2966	3348.328123
2967	3319.115373
2968	3340.115793
2969	3606.869288
2970	3493.352796
2971	3457.636219
2972	3485.009755
2973	3406.172491
2974	3369.08688
2975	3338.688136
2976	3326.007261
2977	3309.704915
2978	3256.111791
2979	3434.972007
2980	3340.322494
2981	3407.593668
2982	3298.332
2983	3265.368149
2984	3254.554085
2985	3299.916687
2986	3330.089381
2987	3284.71971
2988	3339.324796
2989	3369.913879
2990	3315.1962
2991	3267.823866
2992	3303.314021
2993	3310.95412
2994	3240.704598
2995	3228.169446
2996	3245.22374
2997	3261.624872
2998	3238.259093
2999	3305.238941
